,Date,Symbol,ID,Average_Price,Capital,End_Cash,Portfolio_Value,Profit_per_Share,Return_rate,Share_Price,Shares,Start_Cash,Total_Profit,Trade_Value,Type
15430,2/15/2017,808,scb_8200,3.21,139632,139632,0,0,0.00%,3.22,0,139632,0,0,Sell
15431,2/15/2017,808,scb_9657,3.19,433177,3924,429252,0.03,0.94%,3.22,1200,60,36,-3864,Sell
15432,2/15/2017,862,scb_19814,0.28,972905,1896,971009,0,0.92%,0.28,25300,9075,65,7179,Buy
15433,2/15/2017,899,scb_19814,0.2,972749,19041,953707,0,-0.53%,0.2,85300,1896,-90,-17145,Sell
15434,2/15/2017,1030,scb_8200,1.9,139632,139632,0,0,0.00%,1.92,0,139632,0,0,Sell
15435,2/15/2017,1058,scb_0320,0.8,1015874,937761,78113,0.05,6.00%,0.85,1083500,16786,52122,-920975,Sell
15436,2/15/2017,1151,scb_15889,8.04,565103,10944,554159,-0.04,-0.50%,8,1200,1344,-47,-9600,Sell
15437,2/15/2017,1201,scb_12192,1.16,153740,129148,24592,0,0.00%,1.16,21200,153740,0,24592,Buy
15438,2/15/2017,1207,scb_16665,0.21,115091,90148,24943,0,0.00%,0.21,120500,115091,0,24943,Buy
15439,2/15/2017,1259,scb_12203,0.46,148698,13784,134913,0,0.00%,0.46,240700,125710,0,111925,Buy
15440,2/15/2017,1268,scb_5394,1.37,245204,153145,92059,0,0.36%,1.37,11000,168215,53,15070,Buy
15441,2/15/2017,1315,scb_1551,1.77,222176,74754,147422,0,0.00%,1.73,0,74754,0,0,Sell
15442,2/15/2017,1439,scb_15889,1.68,565103,1536,563567,0,0.00%,1.68,5600,10944,0,9408,Buy
15443,2/15/2017,1500,scb_15889,0.81,565103,1536,563567,0,0.00%,0.82,0,1536,0,0,Sell
15444,2/15/2017,1577,scb_18791,1.81,1077523,16482,1061041,0,0.00%,1.81,60400,125806,0,109324,Buy
15445,2/15/2017,1831,scb_16536,0.42,670592,243360,427231,0,0.00%,0.42,0,243360,0,0,Sell
15446,2/15/2017,1848,scb_15889,9.2,565108,610,564498,0.06,0.64%,9.26,100,1536,5,926,Buy
15447,2/15/2017,1928,scb_16536,33.1,670172,312450,357722,-0.2,-0.60%,32.9,2100,243360,-419,-69090,Sell
15448,2/15/2017,2283,scb_16536,2.3,670172,184570,485602,0,0.00%,2.3,55600,312450,0,127879,Buy
15449,2/15/2017,2324,scb_15889,0.21,571187,428792,142394,0,1.44%,0.21,2029300,610,6084,-428182,Sell
15450,2/15/2017,2368,scb_1551,2.11,222176,43526,178650,0,0.00%,2.11,14800,74754,0,31227,Buy
15451,2/15/2017,2386,scb_6350,6.74,502451,502451,0,0.01,0.15%,6.75,46300,189926,462,-312525,Sell
15452,2/15/2017,2600,scb_18791,4.3,1077523,2292,1075231,0,0.00%,4.3,3300,16482,0,14190,Buy
15453,2/15/2017,2662,scb_18791,2.52,1077523,528,1076995,0,0.00%,2.52,700,2292,0,1764,Buy
15454,2/15/2017,2686,scb_12203,1.33,148698,13784,134913,0,0.00%,1.32,0,13784,0,0,Sell
15455,2/15/2017,3355,scb_5394,0.66,245151,153145,92006,0,0.00%,0.67,0,153145,0,0,Sell
15456,2/15/2017,3383,scb_7021,4.43,882856,882856,0,0,0.00%,4.62,0,882856,0,0,Sell
15457,2/15/2017,3618,scb_6350,5.22,502451,120869,381582,0,0.00%,5.22,73100,502451,0,381582,Buy
15458,2/15/2017,3689,scb_9657,10.9,433177,1744,431432,0,0.00%,10.9,200,3924,0,2180,Buy
15459,2/15/2017,3709,scb_7878,8.83,486173,432904,53269,0,0.00%,8.83,900,440851,0,7947,Buy
15460,2/15/2017,6838,scb_10355,1.05,254265,172539,81726,0,0.00%,1.05,18200,191649,0,19110,Buy
15461,2/15/2017,8022,scb_6350,0.55,502451,120869,381582,0,0.00%,0.53,0,120869,0,0,Sell
15462,2/15/2017,8258,scb_19814,0.27,972749,19041,953707,0,0.00%,0.27,0,19041,0,0,Sell
15463,2/15/2017,8319,scb_12192,0.24,153740,109241,44498,0,0.00%,0.24,82600,129148,0,19906,Buy
15464,2/15/2017,9170,scb_3763,7.96,615144,615144,0,0,0.00%,8.04,0,615144,0,0,Sell
15465,2/15/2017,83162,scb_10355,7.31,254265,172539,81726,0,0.00%,7.31,0,172539,0,0,Sell
15466,2/16/2017,41,scb_19814,34.75,972859,22626,950232,1.1,3.17%,35.85,100,19041,109,-3584,Sell
15467,2/16/2017,100,scb_16471,8.97,327705,243387,84318,0,0.00%,8.97,9400,327705,0,84318,Buy
15468,2/16/2017,164,scb_9657,0.23,433181,2733,430448,0,0.44%,0.23,4300,1744,4,-989,Sell
15469,2/16/2017,174,scb_7878,1.25,485866,424313,61553,-0.04,-3.45%,1.21,7100,432904,-306,8591,Buy
15470,2/16/2017,195,scb_19814,0.12,966496,162612,803883,-0.01,-4.35%,0.11,1272600,22626,-6363,-139986,Sell
15471,2/16/2017,196,scb_16536,0.81,670172,184570,485602,0,0.00%,0.81,0,184570,0,0,Sell
15472,2/16/2017,290,scb_10355,0.32,254265,172539,81726,0,0.00%,0.3,0,172539,0,0,Sell
15473,2/16/2017,328,scb_5394,2.13,246150,199361,46789,0.05,2.21%,2.18,21200,153145,998,-46216,Sell
15474,2/16/2017,337,scb_3763,1.94,615144,615144,0,0,0.00%,1.89,0,615144,0,0,Sell
15475,2/16/2017,342,scb_7878,2.94,485997,415961,70036,-0.06,-2.06%,2.88,2900,424313,-175,8352,Buy
15476,2/16/2017,373,scb_18791,45,1077863,9868,1067995,1.7,3.78%,46.7,200,528,340,-9340,Sell
15477,2/16/2017,385,scb_5394,1.2,246150,199361,46789,0,0.00%,1.2,0,199361,0,0,Sell
15478,2/16/2017,423,scb_12203,1.65,148698,1409,147288,0,0.00%,1.65,7500,13784,0,12375,Buy
15479,2/16/2017,559,scb_1551,0.22,222102,25349,196753,0,-0.40%,0.22,83000,43526,-73,18177,Buy
15480,2/16/2017,599,scb_1551,1,222176,14749,207427,0,0.00%,1,10600,25349,0,10600,Buy
15481,2/16/2017,631,scb_10355,1.52,253845,193399,60446,-0.03,-1.97%,1.49,14000,172539,-420,-20860,Sell
15482,2/16/2017,633,scb_18791,2.47,1077863,9868,1067995,0,0.00%,2.29,0,9868,0,0,Sell
15483,2/16/2017,643,scb_10355,0.7,253845,193399,60446,0,0.00%,0.78,0,193399,0,0,Sell
15484,2/16/2017,663,scb_12203,0.2,148698,24397,124300,0,0.00%,0.2,116100,1409,0,-22987,Sell
15485,2/16/2017,674,scb_16471,0.38,327705,180940,146765,0,0.00%,0.38,162200,243387,0,62447,Buy
15486,2/16/2017,685,scb_16665,1.08,115091,70384,44707,0,0.00%,1.08,18300,90148,0,19764,Buy
15487,2/16/2017,808,scb_8200,3.18,139632,33738,105894,0,0.00%,3.18,33300,139632,0,105894,Buy
15488,2/16/2017,808,scb_9657,3.22,433181,2733,430448,0,0.00%,3.18,0,2733,0,0,Sell
15489,2/16/2017,862,scb_19814,0.28,966979,33752,933226,0,0.38%,0.28,454100,162612,483,128859,Buy
15490,2/16/2017,899,scb_19814,0.2,966496,33752,932743,0,0.00%,0.2,0,33752,0,0,Sell
15491,2/16/2017,1022,scb_5394,1.23,246436,181486,64950,0.02,1.63%,1.25,14300,199361,286,17875,Buy
15492,2/16/2017,1151,scb_15889,8,571187,428792,142394,0,0.00%,8.24,0,428792,0,0,Sell
15493,2/16/2017,1190,scb_1551,0.32,222176,14749,207427,0,0.00%,0.3,0,14749,0,0,Sell
15494,2/16/2017,1207,scb_16665,0.21,114954,55349,59605,0,-0.90%,0.2,73700,70384,-137,15034,Buy
15495,2/16/2017,1218,scb_16536,3.45,670172,109015,561157,0,0.00%,3.45,21900,184570,0,75555,Buy
15496,2/16/2017,1238,scb_9657,2.58,433199,653,432545,0.02,0.85%,2.6,800,2733,17,2080,Buy
15497,2/16/2017,1290,scb_0320,0.94,1013382,1013382,0,-0.03,-3.19%,0.91,83100,937761,-2492,-75621,Sell
15498,2/16/2017,1305,scb_15889,1.82,571187,428792,142394,0,0.00%,1.81,0,428792,0,0,Sell
15499,2/16/2017,1315,scb_1551,1.7,222176,8629,213547,0,0.00%,1.7,3600,14749,0,6120,Buy
15500,2/16/2017,1500,scb_15889,0.81,571187,60080,511107,0,0.00%,0.81,455200,428792,0,368712,Buy
15501,2/16/2017,1538,scb_16665,1.3,115091,55349,59742,0,0.00%,1.21,0,55349,0,0,Sell
15502,2/16/2017,1577,scb_18791,1.81,1082523,225393,857130,0.04,2.21%,1.85,116500,9868,4660,-215525,Sell
15503,2/16/2017,1700,scb_10355,1.34,253556,174127,79429,-0.02,-1.48%,1.32,14600,193399,-288,19272,Buy
15504,2/16/2017,1831,scb_16536,0.42,670172,109015,561157,0,0.00%,0.42,0,109015,0,0,Sell
15505,2/16/2017,1831,scb_18791,0.42,1082523,31671,1050852,0,0.00%,0.42,466800,225393,0,193722,Buy
15506,2/16/2017,1848,scb_15889,9.38,572182,8456,563726,0.18,1.97%,9.56,5400,60080,995,51624,Buy
15507,2/16/2017,1928,scb_16536,32.9,670172,109015,561157,0,0.00%,32.95,0,109015,0,0,Sell
15508,2/16/2017,2120,scb_19814,36.6,966536,41112,925423,0.2,0.55%,36.8,200,33752,40,-7359,Sell
15509,2/16/2017,2236,scb_9657,0.93,430150,386041,44109,-0.01,-0.78%,0.92,418900,653,-3030,-385388,Sell
15510,2/16/2017,2283,scb_16536,2.31,670458,64471,605986,0.01,0.64%,2.32,19200,109015,285,44544,Buy
15511,2/16/2017,2386,scb_6350,6.88,502451,29365,473086,0,0.00%,6.88,13300,120869,0,91504,Buy
15512,2/16/2017,2662,scb_18791,2.52,1082523,874611,207912,0,0.00%,2.52,334500,31671,0,-842940,Sell
15513,2/16/2017,2686,scb_12203,1.33,148698,24397,124300,0,0.00%,1.32,0,24397,0,0,Sell
15514,2/16/2017,2802,scb_9657,42.7,430150,386041,44109,0,0.00%,43.6,0,386041,0,0,Sell
15515,2/16/2017,3355,scb_5394,0.66,246150,165184,80966,0,0.00%,0.66,24700,181486,0,16302,Buy
15516,2/16/2017,3383,scb_7021,4.61,882856,54900,827956,0,0.00%,4.61,179600,882856,0,827956,Buy
15517,2/16/2017,3633,scb_15889,2.05,571189,1281,569907,0,0.03%,2.05,3500,8456,1,7174,Buy
15518,2/16/2017,3689,scb_9657,10.9,430186,388257,41929,0.18,1.65%,11.08,200,386041,35,-2216,Sell
15519,2/16/2017,3709,scb_7878,8.76,486105,408149,77956,-0.08,-0.86%,8.68,900,415961,-67,7812,Buy
15520,2/16/2017,3800,scb_16536,1.05,670172,38116,632056,0,0.00%,1.05,25100,64471,0,26355,Buy
15521,2/16/2017,8022,scb_6350,0.53,502451,7052,495399,0,0.00%,0.53,42100,29365,0,22313,Buy
15522,2/16/2017,8079,scb_12192,0.8,153740,109241,44498,0,0.00%,0.78,0,109241,0,0,Sell
15523,2/16/2017,8258,scb_19814,0.28,966536,8415,958121,0,0.00%,0.28,118900,41112,0,32697,Buy
15524,2/16/2017,8319,scb_12192,0.24,153575,128983,24592,0,-0.83%,0.24,82600,109241,-165,-19741,Sell
15525,2/16/2017,8328,scb_19191,1.41,99024,99024,0,0.01,0.71%,1.42,68300,2038,683,-96986,Sell
15526,2/16/2017,83162,scb_10355,7.31,253845,174127,79718,0,0.00%,7.33,0,174127,0,0,Sell
15527,2/17/2017,41,scb_19814,35.85,966536,8415,958121,0,0.00%,35.9,0,8415,0,0,Sell
15528,2/17/2017,51,scb_19814,14.76,966536,2511,964025,0,0.00%,14.76,400,8415,0,5904,Buy
15529,2/17/2017,100,scb_16471,8.95,327470,134660,192810,-0.05,-0.50%,8.9,5200,180940,-234,46280,Buy
15530,2/17/2017,151,scb_3763,5.49,615144,73830,541314,0,0.00%,5.49,98600,615144,0,541314,Buy
15531,2/17/2017,154,scb_2767,1.43,1186692,362,1186329,0,0.00%,1.43,1200,2078,0,1716,Buy
15532,2/17/2017,156,scb_19814,0.23,966544,537,966007,0,0.43%,0.24,8400,2511,8,1974,Buy
15533,2/17/2017,174,scb_7878,1.25,483776,441845,41931,-0.08,-6.64%,1.17,28800,408149,-2397,-33696,Sell
15534,2/17/2017,195,scb_19814,0.11,966536,537,965999,0,0.00%,0.11,0,537,0,0,Sell
15535,2/17/2017,227,scb_12203,1.24,148698,2449,146248,0,0.00%,1.24,17700,24397,0,21948,Buy
15536,2/17/2017,290,scb_10355,0.3,253845,157017,96828,0,0.00%,0.3,56100,174127,0,17110,Buy
15537,2/17/2017,337,scb_3763,1.94,615144,73830,541314,0,0.00%,1.86,0,73830,0,0,Sell
15538,2/17/2017,342,scb_7878,2.94,483859,468100,15759,0.01,0.32%,2.95,8900,441845,83,-26255,Sell
15539,2/17/2017,375,scb_12203,7.11,148698,316,148381,0,0.00%,7.11,300,2449,0,2133,Buy
15540,2/17/2017,599,scb_1551,1,222176,19229,202947,0,0.00%,1,10600,8629,0,-10600,Sell
15541,2/17/2017,628,scb_18791,1.13,1082523,113782,968740,0,0.00%,1.13,673300,874611,0,760828,Buy
15542,2/17/2017,631,scb_10355,1.49,253845,157017,96828,0,0.00%,1.44,0,157017,0,0,Sell
15543,2/17/2017,643,scb_10355,0.7,253845,157017,96828,0,0.00%,0.72,0,157017,0,0,Sell
15544,2/17/2017,663,scb_12203,0.2,148698,316,148381,0,0.00%,0.2,0,316,0,0,Sell
15545,2/17/2017,674,scb_16471,0.38,327705,100125,227579,0,0.00%,0.38,89700,134660,0,34534,Buy
15546,2/17/2017,685,scb_16665,1.08,115160,43359,71801,0.01,0.58%,1.09,11000,55349,68,11990,Buy
15547,2/17/2017,808,scb_8200,3.18,139697,8218,131478,0.01,0.25%,3.19,8000,33738,64,25520,Buy
15548,2/17/2017,808,scb_9657,3.19,430186,74042,356144,0,0.00%,3.19,98500,388257,0,314215,Buy
15549,2/17/2017,862,scb_19814,0.28,966537,111,966426,0,0.38%,0.28,1500,537,1,425,Buy
15550,2/17/2017,899,scb_19814,0.2,966536,111,966424,0,0.00%,0.2,0,111,0,0,Sell
15551,2/17/2017,1022,scb_5394,1.23,246436,200648,45788,0.01,0.81%,1.24,28600,165184,286,-35464,Sell
15552,2/17/2017,1030,scb_8200,1.9,139632,8218,131414,0,0.00%,1.98,0,8218,0,0,Sell
15553,2/17/2017,1058,scb_0320,0.85,1013382,1013382,0,0,0.00%,0.83,0,1013382,0,0,Sell
15554,2/17/2017,1151,scb_15889,8,571187,1281,569906,0,0.00%,8.24,0,1281,0,0,Sell
15555,2/17/2017,1190,scb_1551,0.3,222176,11294,210882,0,0.00%,0.3,26900,19229,0,7935,Buy
15556,2/17/2017,1201,scb_12192,1.15,153281,108417,44864,-0.02,-1.41%,1.13,18200,128983,-293,20565,Buy
15557,2/17/2017,1238,scb_9657,2.58,430198,76632,353566,0.01,0.47%,2.59,1000,74042,12,-2590,Sell
15558,2/17/2017,1259,scb_12203,0.46,149901,113445,36455,0,1.08%,0.47,240700,316,1203,-113129,Sell
15559,2/17/2017,1268,scb_5394,1.37,246326,230024,16301,-0.01,-0.37%,1.36,21600,200648,-110,-29376,Sell
15560,2/17/2017,1290,scb_0320,0.99,1013382,567585,445797,0,0.00%,0.99,450300,1013382,0,445797,Buy
15561,2/17/2017,1305,scb_15889,1.78,571187,213,570974,0,0.00%,1.78,600,1281,0,1068,Buy
15562,2/17/2017,1315,scb_1551,1.67,222082,6702,215380,-0.03,-2.02%,1.64,2800,11294,-94,4592,Buy
15563,2/17/2017,1538,scb_16665,1.2,115091,33879,81212,0,0.00%,1.2,7900,43359,0,9480,Buy
15564,2/17/2017,1577,scb_18791,1.85,1082523,113782,968740,0,0.00%,1.82,0,113782,0,0,Sell
15565,2/17/2017,1700,scb_10355,1.34,253847,141339,112508,0,0.01%,1.34,11700,157017,1,15678,Buy
15566,2/17/2017,1831,scb_18791,0.42,1082523,307504,775018,0,0.00%,0.42,466800,113782,0,-193722,Sell
15567,2/17/2017,1848,scb_15889,9.38,571187,213,570974,0,0.00%,9.42,0,213,0,0,Buy
15568,2/17/2017,2324,scb_15889,0.21,571187,213,570974,0,0.00%,0.21,0,213,0,0,Sell
15569,2/17/2017,2368,scb_1551,2.11,222176,37930,184246,0,0.00%,2.11,14800,6702,0,-31227,Sell
15570,2/17/2017,2386,scb_6350,6.88,502412,2278,500133,-0.06,-0.83%,6.82,700,7052,-39,4774,Buy
15571,2/17/2017,2662,scb_18791,2.52,1082523,307504,775018,0,0.00%,2.52,0,307504,0,0,Sell
15572,2/17/2017,2686,scb_12203,1.33,149901,113445,36456,0,0.00%,1.32,0,113445,0,0,Sell
15573,2/17/2017,2802,scb_9657,43.55,430198,15662,414535,0,0.00%,43.55,1400,76632,0,60969,Buy
15574,2/17/2017,3355,scb_5394,0.65,246046,209352,36694,-0.01,-1.34%,0.64,32300,230024,-279,20672,Buy
15575,2/17/2017,3633,scb_15889,2.05,571187,213,570974,0,0.00%,2.05,0,213,0,0,Buy
15576,2/17/2017,3709,scb_7878,8.69,483740,459530,24210,-0.12,-1.37%,8.57,1000,468100,-118,8570,Buy
15577,2/17/2017,3800,scb_16536,1.05,669921,64220,605701,-0.01,-0.95%,1.04,25100,38116,-251,-26104,Sell
15578,2/17/2017,8022,scb_6350,0.53,502481,550,501930,0.01,1.75%,0.54,3200,2278,29,1728,Buy
15579,2/17/2017,8079,scb_12192,0.78,153575,91101,62474,0,0.00%,0.78,22200,108417,0,17316,Buy
15580,2/17/2017,8258,scb_19814,0.28,966536,32809,933727,0,0.00%,0.28,118900,111,0,-32697,Sell
15581,2/17/2017,9170,scb_3763,8,615144,9030,606114,0,0.00%,8,8100,73830,0,64800,Buy
15582,2/17/2017,83162,scb_10355,7.31,253845,141339,112506,0,0.00%,7.34,0,141339,0,0,Sell
15583,2/20/2017,51,scb_19814,14.76,966584,38761,927823,0.12,0.81%,14.88,400,32809,48,-5952,Sell
15584,2/20/2017,100,scb_16471,8.94,327596,74315,253280,-0.04,-0.42%,8.9,2900,100125,-109,25810,Buy
15585,2/20/2017,151,scb_3763,5.49,603312,538512,64799,-0.12,-2.19%,5.37,98600,9030,-11832,-529482,Sell
15586,2/20/2017,177,scb_12203,10.28,149901,11673,138228,0,0.00%,10.28,9900,113445,0,101772,Buy
15587,2/20/2017,227,scb_12203,1.24,149958,1173,148784,0.01,0.55%,1.25,8400,11673,56,10500,Buy
15588,2/20/2017,276,scb_9657,0.3,430189,35604,394584,0,-0.05%,0.3,67600,15662,-9,-19942,Sell
15589,2/20/2017,328,scb_5394,2.18,246326,209352,36974,0,0.00%,2.03,0,209352,0,0,Sell
15590,2/20/2017,342,scb_7878,2.98,483859,450590,33269,0,0.00%,2.98,3000,459530,0,8940,Buy
15591,2/20/2017,373,scb_18791,46.7,1082523,307504,775018,0,0.00%,48.3,0,307504,0,0,Sell
15592,2/20/2017,374,scb_16536,4.07,659799,411820,247979,-0.12,-2.83%,3.95,88000,64220,-10121,-347600,Sell
15593,2/20/2017,385,scb_5394,1.22,246326,190564,55762,0,0.00%,1.22,15400,209352,0,18788,Buy
15594,2/20/2017,423,scb_12203,1.65,149976,13623,136353,0.01,0.61%,1.66,7500,1173,75,-12450,Sell
15595,2/20/2017,559,scb_1551,0.22,213975,195328,18647,-0.01,-4.95%,0.21,753100,37930,-8201,-157397,Sell
15596,2/20/2017,599,scb_1551,1,213975,195328,18647,0,0.00%,1,0,195328,0,0,Sell
15597,2/20/2017,631,scb_10355,1.49,253845,141339,112506,0,0.00%,1.44,0,141339,0,0,Sell
15598,2/20/2017,633,scb_18791,2.31,1082523,40006,1042516,0,0.00%,2.31,115800,307504,0,267498,Buy
15599,2/20/2017,643,scb_10355,0.7,253845,141339,112506,0,0.00%,0.72,0,141339,0,0,Sell
15600,2/20/2017,663,scb_12203,0.2,149976,13623,136353,0,0.00%,0.2,0,13623,0,0,Sell
15601,2/20/2017,674,scb_16471,0.38,327705,171297,156408,0,0.00%,0.38,251900,74315,0,-96981,Sell
15602,2/20/2017,808,scb_8200,3.18,139629,2176,137452,0,-0.06%,3.18,1900,8218,-3,6042,Buy
15603,2/20/2017,862,scb_19814,0.28,961063,250981,710081,-0.01,-2.54%,0.28,770200,38761,-5520,-212220,Sell
15604,2/20/2017,899,scb_19814,0.2,961063,250981,710081,0,0.00%,0.2,0,250981,0,0,Sell
15605,2/20/2017,1022,scb_5394,1.24,246326,190564,55762,0,0.00%,1.25,0,190564,0,0,Sell
15606,2/20/2017,1058,scb_0320,0.79,1013382,317866,695516,0,0.00%,0.79,316100,567585,0,249719,Buy
15607,2/20/2017,1190,scb_1551,0.29,213852,113316,100536,0,-0.15%,0.29,282800,195328,-122,82012,Buy
15608,2/20/2017,1201,scb_12192,1.15,154909,137593,17316,0.03,2.95%,1.18,39400,91101,1333,-46492,Sell
15609,2/20/2017,1207,scb_16665,0.21,115035,26657,88378,0,-0.77%,0.2,35400,33879,-55,7221,Buy
15610,2/20/2017,1218,scb_16536,3.5,660851,243212,417639,0.02,0.63%,3.52,47900,411820,1052,168608,Buy
15611,2/20/2017,1259,scb_12203,0.47,149976,13623,136353,0,0.00%,0.48,0,13623,0,0,Sell
15612,2/20/2017,1290,scb_0320,0.99,1012298,178020,834278,-0.01,-0.77%,0.98,142700,317866,-1083,139846,Buy
15613,2/20/2017,1315,scb_1551,1.65,213851,65796,148055,0,-0.26%,1.65,28800,113316,-124,47520,Buy
15614,2/20/2017,1538,scb_16665,1.2,115249,36295,78953,0.02,1.67%,1.22,7900,26657,158,-9638,Sell
15615,2/20/2017,1577,scb_18791,1.79,1082523,5280,1077243,0,0.00%,1.79,19400,40006,0,34726,Buy
15616,2/20/2017,1700,scb_10355,1.35,254251,127300,126951,0.04,2.97%,1.39,10100,141339,405,14038,Buy
15617,2/20/2017,1831,scb_16536,0.42,659799,243212,416587,0,0.00%,0.41,0,243212,0,0,Sell
15618,2/20/2017,1848,scb_15889,9.38,571187,213,570974,0,0.00%,9.39,0,213,0,0,Buy
15619,2/20/2017,2202,scb_16536,20.15,659799,243212,416587,0,0.00%,19.4,0,243212,0,0,Sell
15620,2/20/2017,2236,scb_9657,0.92,430189,6808,423380,0,0.00%,0.92,31300,35604,0,28796,Buy
15621,2/20/2017,2283,scb_16536,2.31,659415,415252,244162,-0.01,-0.22%,2.3,74800,243212,-384,-172040,Sell
15622,2/20/2017,2324,scb_15889,0.21,571187,42,571144,0,0.00%,0.21,800,213,0,170,Buy
15623,2/20/2017,2368,scb_1551,2.11,213975,65796,148179,0,0.00%,2.08,0,65796,0,0,Sell
15624,2/20/2017,2600,scb_18791,4.3,1081995,18942,1063053,-0.16,-3.72%,4.14,3300,5280,-528,-13661,Sell
15625,2/20/2017,2662,scb_18791,2.52,1081995,18942,1063053,0,0.00%,2.53,0,18942,0,0,Sell
15626,2/20/2017,2686,scb_12203,1.3,149976,1403,148573,0,0.00%,1.3,9400,13623,0,12220,Buy
15627,2/20/2017,3155,scb_2767,1.07,1186695,144,1186550,0.02,1.76%,1.09,200,362,3,218,Buy
15628,2/20/2017,3355,scb_5394,0.65,246349,173469,72880,0,0.14%,0.65,26300,190564,23,17095,Buy
15629,2/20/2017,3383,scb_7021,4.61,882434,3716,878718,-0.04,-0.82%,4.57,11200,54900,-421,51184,Buy
15630,2/20/2017,3618,scb_6350,5.22,503182,382863,120318,0.01,0.19%,5.23,73100,550,731,-382313,Sell
15631,2/20/2017,3633,scb_15889,2.05,570355,86926,483428,-0.02,-0.95%,2.03,42800,42,-831,-86883,Sell
15632,2/20/2017,3689,scb_9657,11,430189,1308,428880,0,0.00%,11,500,6808,0,5500,Buy
15633,2/20/2017,3709,scb_7878,8.69,482994,474054,8940,-0.31,-3.56%,8.38,2800,450590,-864,-23464,Sell
15634,2/20/2017,3800,scb_16536,1.04,659415,415252,244163,0,0.00%,1.05,0,415252,0,0,Sell
15635,2/20/2017,6838,scb_10355,1.05,252935,145500,107435,-0.05,-4.76%,1,18200,127300,-910,-18200,Sell
15636,2/20/2017,8022,scb_6350,0.53,504056,407778,96278,0.02,3.64%,0.55,45300,382863,874,-24915,Sell
15637,2/20/2017,8079,scb_12192,0.78,154687,154687,0,-0.01,-1.28%,0.77,22200,137593,-222,-17094,Sell
15638,2/20/2017,8258,scb_19814,0.28,961063,250981,710081,0,0.00%,0.28,0,250981,0,0,Sell
15639,2/20/2017,8319,scb_12192,0.24,154687,154687,0,0,0.00%,0.23,0,154687,0,0,Sell
15640,2/20/2017,8328,scb_19191,1.45,99024,2019,97005,0,0.00%,1.45,66900,99024,0,97005,Buy
15641,2/20/2017,9170,scb_3763,8,603393,603393,0,0.01,0.12%,8.01,8100,538512,80,-64881,Sell
15642,2/20/2017,83162,scb_10355,7.31,252935,145500,107435,0,0.00%,7.39,0,145500,0,0,Sell
15643,2/21/2017,41,scb_19814,36.25,961063,47981,913081,0,0.00%,36.25,5600,250981,0,203000,Buy
15644,2/21/2017,51,scb_19814,14.7,961063,9761,951301,0,0.00%,14.7,2600,47981,0,38220,Buy
15645,2/21/2017,151,scb_3763,5.37,603393,603393,0,0,0.00%,5.31,0,603393,0,0,Sell
15646,2/21/2017,154,scb_2767,1.43,1186668,1836,1184831,-0.02,-1.40%,1.41,1200,144,-24,-1692,Sell
15647,2/21/2017,156,scb_19814,0.23,961095,2030,959065,0,0.42%,0.24,32900,9761,32,7731,Buy
15648,2/21/2017,174,scb_7878,1.17,482994,474054,8940,0,0.00%,1.1,0,474054,0,0,Sell
15649,2/21/2017,177,scb_12203,10.28,149580,102779,46801,-0.04,-0.39%,10.24,9900,1403,-395,-101376,Sell
15650,2/21/2017,195,scb_19814,0.11,961063,421,960642,0,0.00%,0.11,14900,2030,0,1609,Buy
15651,2/21/2017,196,scb_16536,0.81,659415,415252,244163,0,0.00%,0.8,0,415252,0,0,Sell
15652,2/21/2017,227,scb_12203,1.24,148974,134621,14352,-0.02,-1.87%,1.22,26100,102779,-606,-31842,Sell
15653,2/21/2017,328,scb_5394,2.04,246326,157965,88361,0,0.00%,2.04,7600,173469,0,15504,Buy
15654,2/21/2017,337,scb_3763,1.94,603393,603393,0,0,0.00%,1.9,0,603393,0,0,Sell
15655,2/21/2017,373,scb_18791,46.7,1081995,18942,1063053,0,0.00%,48.2,0,18942,0,0,Sell
15656,2/21/2017,374,scb_16536,3.96,659415,245368,414047,0,0.00%,3.96,42900,415252,0,169884,Buy
15657,2/21/2017,375,scb_12203,7.3,149030,14171,134858,0,0.05%,7.3,16500,134621,55,120450,Buy
15658,2/21/2017,599,scb_1551,1,213975,38196,175779,0,0.00%,1,27600,65796,0,27600,Buy
15659,2/21/2017,628,scb_18791,1.13,1061796,759572,302224,-0.03,-2.65%,1.1,673300,18942,-20198,-740630,Sell
15660,2/21/2017,633,scb_18791,2.31,1059480,1024754,34726,-0.02,-0.87%,2.29,115800,759572,-2316,-265182,Sell
15661,2/21/2017,674,scb_16471,0.38,327705,171297,156408,0,0.00%,0.38,0,171297,0,0,Sell
15662,2/21/2017,685,scb_16665,1.08,115432,68232,47199,0.01,0.58%,1.09,29300,36295,182,-31937,Sell
15663,2/21/2017,808,scb_9657,3.19,427234,312568,114665,-0.03,-0.94%,3.16,98500,1308,-2954,-311260,Sell
15664,2/21/2017,899,scb_19814,0.2,961063,86,960977,0,0.00%,0.2,1700,421,0,334,Buy
15665,2/21/2017,1022,scb_5394,1.3,246326,143795,102531,0,0.00%,1.3,10900,157965,0,14170,Buy
15666,2/21/2017,1030,scb_8200,1.9,139632,2176,137456,0,0.00%,2,0,2176,0,0,Sell
15667,2/21/2017,1058,scb_0320,0.79,1013382,427739,585643,0,0.00%,0.79,316100,178020,0,-249719,Sell
15668,2/21/2017,1190,scb_1551,0.29,216938,131106,85831,0.01,3.29%,0.3,309700,38196,2962,-92910,Sell
